BudgetBookVersion	Ministry	HeadNumber	HeadName	BudgetYear	DataVersion	DataValue
1992/93	MINISTRY OF FINANCE	14	STATISTICS	1991/92	REVISED	15
1992/93	MINISTRY OF FINANCE	14	STATISTICS	1992/93	ESTIMATE	14
1992/93	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	1990/91	ACTUAL	23
1992/93	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	1991/92	ORIGINAL	29
1992/93	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	1991/92	REVISED	29
1992/93	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	1992/93	ESTIMATE	29
1992/93	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	1990/91	ACTUAL	15
1992/93	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	1991/92	ORIGINAL	15
1992/93	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	1991/92	REVISED	15
1992/93	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	1992/93	ESTIMATE	15
1992/93	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1990/91	ACTUAL	15
1992/93	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1991/92	ORIGINAL	15
1992/93	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1991/92	REVISED	15
1992/93	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1992/93	ESTIMATE	15
1992/93	MINISTRY OF FINANCE	42	RENT COMMISSIONER	1990/91	ACTUAL	4
1992/93	MINISTRY OF FINANCE	42	RENT COMMISSIONER	1991/92	ORIGINAL	4
1992/93	MINISTRY OF FINANCE	42	RENT COMMISSIONER	1991/92	REVISED	4
1992/93	MINISTRY OF FINANCE	42	RENT COMMISSIONER	1992/93	ESTIMATE	4
1992/93	MINISTRY OF FINANCE	43	COMPUTER SYETEMS AND SERVICES DEPARTMENT	1990/91	ACTUAL	34
1992/93	MINISTRY OF FINANCE	43	COMPUTER SYETEMS AND SERVICES DEPARTMENT	1991/92	ORIGINAL	33
1992/93	MINISTRY OF FINANCE	43	COMPUTER SYETEMS AND SERVICES DEPARTMENT	1991/92	REVISED	36
1992/93	MINISTRY OF FINANCE	43	COMPUTER SYETEMS AND SERVICES DEPARTMENT	1992/93	ESTIMATE	34
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	15	MANAGEMENT SERVICES	1990/91	ACTUAL	14
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	15	MANAGEMENT SERVICES	1991/92	ORIGINAL	11
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	15	MANAGEMENT SERVICES	1991/92	REVISED	11
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	15	MANAGEMENT SERVICES	1992/93	ESTIMATE	11
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	51	GOVERNMENT INFORMATION SERVICES	1990/91	ACTUAL	14
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	51	GOVERNMENT INFORMATION SERVICES	1991/92	ORIGINAL	20
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	51	GOVERNMENT INFORMATION SERVICES	1991/92	REVISED	20
1992/93	MINISTRY OF MANAGEMENT AND INFORMATION SERVICES	51	GOVERNMENT INFORMATION SERVICES	1992/93	ESTIMATE	19
1992/93	MINISTRY OF EDUCATION	16	MINISTRY OF EDUCATION HQ	1990/91	ACTUAL	8
1992/93	MINISTRY OF EDUCATION	16	MINISTRY OF EDUCATION HQ	1991/92	ORIGINAL	8
1992/93	MINISTRY OF EDUCATION	16	MINISTRY OF EDUCATION HQ	1991/92	REVISED	8
1992/93	MINISTRY OF EDUCATION	16	MINISTRY OF EDUCATION HQ	1992/93	ESTIMATE	9
1992/93	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1990/91	ACTUAL	874
1992/93	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1991/92	ORIGINAL	875
1992/93	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1991/92	REVISED	879
1992/93	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1992/93	ESTIMATE	859
1992/93	MINISTRY OF EDUCATION	41	BERMUDA COLLEGE	1990/91	ACTUAL	89
1992/93	MINISTRY OF EDUCATION	41	BERMUDA COLLEGE	1991/92	ORIGINAL	87
1992/93	MINISTRY OF EDUCATION	41	BERMUDA COLLEGE	1991/92	REVISED	90
1992/93	MINISTRY OF EDUCATION	41	BERMUDA COLLEGE	1992/93	ESTIMATE	85
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	21	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING HQ	1990/91	ACTUAL	16
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	21	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING HQ	1991/92	ORIGINAL	15
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	21	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING HQ	1991/92	REVISED	15
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	21	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING HQ	1992/93	ESTIMATE	13
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	22	HEALTH DEPARTMENT	1990/91	ACTUAL	171
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	22	HEALTH DEPARTMENT	1991/92	ORIGINAL	176
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	22	HEALTH DEPARTMENT	1991/92	REVISED	173
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	22	HEALTH DEPARTMENT	1992/93	ESTIMATE	175
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	23	SOCIAL SERVICES DEPARTMENT	1990/91	ACTUAL	104
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	23	SOCIAL SERVICES DEPARTMENT	1991/92	ORIGINAL	118
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	23	SOCIAL SERVICES DEPARTMENT	1991/92	REVISED	117
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	23	SOCIAL SERVICES DEPARTMENT	1992/93	ESTIMATE	115
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	25	PRISONS AND SENIOR TRAINING SCHOOLS	1990/91	ACTUAL	219
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	25	PRISONS AND SENIOR TRAINING SCHOOLS	1991/92	ORIGINAL	223
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	25	PRISONS AND SENIOR TRAINING SCHOOLS	1991/92	REVISED	223
1992/93	MINISTRY OF HEALTH, SOCIAL SERVICES AND HOUSING	25	PRISONS AND SENIOR TRAINING SCHOOLS	1992/93	ESTIMATE	223
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	06	DEFENCE	1990/91	ACTUAL	30
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	06	DEFENCE	1991/92	ORIGINAL	33
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	06	DEFENCE	1991/92	REVISED	32
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	06	DEFENCE	1992/93	ESTIMATE	32
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	07	POLICE	1990/91	ACTUAL	745
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	07	POLICE	1991/92	ORIGINAL	735
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	07	POLICE	1991/92	REVISED	739
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	07	POLICE	1992/93	ESTIMATE	708
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	27	IMMIGRATION	1990/91	ACTUAL	59
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	27	IMMIGRATION	1991/92	ORIGINAL	62
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	27	IMMIGRATION	1991/92	REVISED	63
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	27	IMMIGRATION	1992/93	ESTIMATE	62
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	29	REGISTRY GENERAL	1990/91	ACTUAL	14
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	29	REGISTRY GENERAL	1991/92	ORIGINAL	17
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	29	REGISTRY GENERAL	1991/92	REVISED	21
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	29	REGISTRY GENERAL	1992/93	ESTIMATE	20
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	44	MINISTRY OF LABOUR AND HOME AFFAIRS HQ	1990/91	ACTUAL	18
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	44	MINISTRY OF LABOUR AND HOME AFFAIRS HQ	1991/92	ORIGINAL	19
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	44	MINISTRY OF LABOUR AND HOME AFFAIRS HQ	1991/92	REVISED	19
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	44	MINISTRY OF LABOUR AND HOME AFFAIRS HQ	1992/93	ESTIMATE	19
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	45	FIRE SERVICES	1990/91	ACTUAL	81
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	45	FIRE SERVICES	1991/92	ORIGINAL	88
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	45	FIRE SERVICES	1991/92	REVISED	87
1992/93	MINISTRY OF LABOUR, HOME AFFAIRS	45	FIRE SERVICES	1992/93	ESTIMATE	85
1992/93	MINISTRY OF TELECOMMUNICATIONS	46	TELECOMMUNICATIONS	1990/91	ACTUAL	4
1992/93	MINISTRY OF TELECOMMUNICATIONS	46	TELECOMMUNICATIONS	1991/92	ORIGINAL	4
1992/93	MINISTRY OF TELECOMMUNICATIONS	46	TELECOMMUNICATIONS	1991/92	REVISED	4
1992/93	MINISTRY OF TELECOMMUNICATIONS	46	TELECOMMUNICATIONS	1992/93	ESTIMATE	4
1992/93	MINISTRY OF THE ENVIRONEMENT	32	DEPARTMENT OF PLANNING	1990/91	ACTUAL	37
1992/93	MINISTRY OF THE ENVIRONEMENT	32	DEPARTMENT OF PLANNING	1991/92	ORIGINAL	34
1992/93	MINISTRY OF THE ENVIRONEMENT	32	DEPARTMENT OF PLANNING	1991/92	REVISED	38
1992/93	MINISTRY OF THE ENVIRONEMENT	32	DEPARTMENT OF PLANNING	1992/93	ESTIMATE	35
1992/93	MINISTRY OF THE ENVIRONEMENT	37	AGRICULTURAL, FISHRIES AND PARKS	1990/91	ACTUAL	227
1992/93	MINISTRY OF THE ENVIRONEMENT	37	AGRICULTURAL, FISHRIES AND PARKS	1991/92	ORIGINAL	226
1992/93	MINISTRY OF THE ENVIRONEMENT	37	AGRICULTURAL, FISHRIES AND PARKS	1991/92	REVISED	217
1992/93	MINISTRY OF THE ENVIRONEMENT	37	AGRICULTURAL, FISHRIES AND PARKS	1992/93	ESTIMATE	201
1992/93	MINISTRY OF THE ENVIRONEMENT	49	LAND VALUATION	1990/91	ACTUAL	8
1992/93	MINISTRY OF THE ENVIRONEMENT	49	LAND VALUATION	1991/92	ORIGINAL	7
1992/93	MINISTRY OF THE ENVIRONEMENT	49	LAND VALUATION	1991/92	REVISED	7
1992/93	MINISTRY OF THE ENVIRONEMENT	49	LAND VALUATION	1992/93	ESTIMATE	8
1992/93	MINISTRY OF THE ENVIRONEMENT	50	MINISTRY OF THE ENVIRONMENT HQ	1990/91	ACTUAL	2
1992/93	MINISTRY OF THE ENVIRONEMENT	50	MINISTRY OF THE ENVIRONMENT HQ	1991/92	ORIGINAL	4
1992/93	MINISTRY OF THE ENVIRONEMENT	50	MINISTRY OF THE ENVIRONMENT HQ	1991/92	REVISED	3
1992/93	MINISTRY OF THE ENVIRONEMENT	50	MINISTRY OF THE ENVIRONMENT HQ	1992/93	ESTIMATE	4
1992/93	MINISTRY OF TOURISM	33	DEPARTMENT OF TOURISM	1990/91	ACTUAL	75
1992/93	MINISTRY OF TOURISM	33	DEPARTMENT OF TOURISM	1991/92	ORIGINAL	76
1992/93	MINISTRY OF TOURISM	33	DEPARTMENT OF TOURISM	1991/92	REVISED	76
1992/93	MINISTRY OF TOURISM	33	DEPARTMENT OF TOURISM	1992/93	ESTIMATE	76
1992/93	MINISTRY OF TRANSPORT	30	MARINE AND PORTS SERVICES	1990/91	ACTUAL	154
1992/93	MINISTRY OF TRANSPORT	30	MARINE AND PORTS SERVICES	1991/92	ORIGINAL	144
1992/93	MINISTRY OF TRANSPORT	30	MARINE AND PORTS SERVICES	1991/92	REVISED	145
1992/93	MINISTRY OF TRANSPORT	30	MARINE AND PORTS SERVICES	1992/93	ESTIMATE	141
1992/93	MINISTRY OF TRANSPORT	31	CIVIL AVIATION	1990/91	ACTUAL	46
1992/93	MINISTRY OF TRANSPORT	31	CIVIL AVIATION	1991/92	ORIGINAL	49
1992/93	MINISTRY OF TRANSPORT	31	CIVIL AVIATION	1991/92	REVISED	50
1992/93	MINISTRY OF TRANSPORT	31	CIVIL AVIATION	1992/93	ESTIMATE	45
1992/93	MINISTRY OF TRANSPORT	34	TRANSPORT CONTROL DEPT.	1990/91	ACTUAL	34
1992/93	MINISTRY OF TRANSPORT	34	TRANSPORT CONTROL DEPT.	1991/92	ORIGINAL	34
1992/93	MINISTRY OF TRANSPORT	34	TRANSPORT CONTROL DEPT.	1991/92	REVISED	34
1992/93	MINISTRY OF TRANSPORT	34	TRANSPORT CONTROL DEPT.	1992/93	ESTIMATE	34
1992/93	MINISTRY OF TRANSPORT	35	PUBLIC TRANSPORTATION DEPARTMENT	1990/91	ACTUAL	188
1992/93	MINISTRY OF TRANSPORT	35	PUBLIC TRANSPORTATION DEPARTMENT	1991/92	ORIGINAL	206
1992/93	MINISTRY OF TRANSPORT	35	PUBLIC TRANSPORTATION DEPARTMENT	1991/92	REVISED	206
1992/93	MINISTRY OF TRANSPORT	35	PUBLIC TRANSPORTATION DEPARTMENT	1992/93	ESTIMATE	206
1992/93	MINISTRY OF TRANSPORT	48	TRANPORT HQ	1990/91	ACTUAL	2
1992/93	MINISTRY OF TRANSPORT	48	TRANPORT HQ	1991/92	ORIGINAL	2
1992/93	MINISTRY OF TRANSPORT	48	TRANPORT HQ	1991/92	REVISED	2
1992/93	MINISTRY OF TRANSPORT	48	TRANPORT HQ	1992/93	ESTIMATE	2
1992/93	MINISTRY OF WORKS AND ENGINEERING	36	WORKS & ENGINEERING	1990/91	ACTUAL	560
1992/93	MINISTRY OF WORKS AND ENGINEERING	36	WORKS & ENGINEERING	1991/92	ORIGINAL	598
1992/93	MINISTRY OF WORKS AND ENGINEERING	36	WORKS & ENGINEERING	1991/92	REVISED	598
1992/93	MINISTRY OF WORKS AND ENGINEERING	36	WORKS & ENGINEERING	1992/93	ESTIMATE	611
1992/93	MINISTRY OF YOUTH, SPORT ND RECREATION	20	YOUTH, SPORT AND RECREATION	1990/91	ACTUAL	81
1992/93	MINISTRY OF YOUTH, SPORT ND RECREATION	20	YOUTH, SPORT AND RECREATION	1991/92	ORIGINAL	92
1992/93	MINISTRY OF YOUTH, SPORT ND RECREATION	20	YOUTH, SPORT AND RECREATION	1991/92	REVISED	91
1992/93	MINISTRY OF YOUTH, SPORT ND RECREATION	20	YOUTH, SPORT AND RECREATION	1992/93	ESTIMATE	91
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	18	LIBRARIES	1990/91	ACTUAL	23
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	18	LIBRARIES	1991/92	ORIGINAL	26
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	18	LIBRARIES	1991/92	REVISED	25
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	18	LIBRARIES	1992/93	ESTIMATE	24
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	19	ARCHIVES	1990/91	ACTUAL	6
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	19	ARCHIVES	1991/92	ORIGINAL	6
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	19	ARCHIVES	1991/92	REVISED	6
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	19	ARCHIVES	1992/93	ESTIMATE	6
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	40	COMMUNITY SERVICES	1990/91	ACTUAL	14
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	40	COMMUNITY SERVICES	1991/92	ORIGINAL	16
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	40	COMMUNITY SERVICES	1991/92	REVISED	16
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	40	COMMUNITY SERVICES	1992/93	ESTIMATE	16
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	47	BERMUDA SMALL BUSINESS DEVELOPMENT CORPORATION	1990/91	ACTUAL	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	47	BERMUDA SMALL BUSINESS DEVELOPMENT CORPORATION	1991/92	ORIGINAL	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	47	BERMUDA SMALL BUSINESS DEVELOPMENT CORPORATION	1991/92	REVISED	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	47	BERMUDA SMALL BUSINESS DEVELOPMENT CORPORATION	1992/93	ESTIMATE	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	52	CULTURAL AFFAIRS	1990/91	ACTUAL	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	52	CULTURAL AFFAIRS	1991/92	ORIGINAL	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	52	CULTURAL AFFAIRS	1991/92	REVISED	3
1992/93	MINISTRY OF COMMUNITY & CULTURAL AFFAIRS	52	CULTURAL AFFAIRS	1992/93	ESTIMATE	3
1994/95	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1991/92	ACTUAL	14
1994/95	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1992/93	ORIGINAL	14
1994/95	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1992/93	REVISED	14
1994/95	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1994/95	ESTIMATE	14
1994/95	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1991/92	ACTUAL	6
1994/95	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1992/93	ORIGINAL	6
1994/95	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1992/93	REVISED	6
1994/95	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1994/95	ESTIMATE	6
1994/95	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1991/92	ACTUAL	49
1994/95	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1992/93	ORIGINAL	49
1994/95	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1992/93	REVISED	48
1994/95	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1994/95	ESTIMATE	48
1994/95	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL' CHAMBERS	1991/92	ACTUAL	25
1994/95	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL' CHAMBERS	1992/93	ORIGINAL	24
1994/95	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL' CHAMBERS	1992/93	REVISED	25
1994/95	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL' CHAMBERS	1994/95	ESTIMATE	28
1994/95	NON-MINISTRY DEPARTMENTS	05	AUDIT	1991/92	ACTUAL	12
1994/95	NON-MINISTRY DEPARTMENTS	05	AUDIT	1992/93	ORIGINAL	16
1994/95	NON-MINISTRY DEPARTMENTS	05	AUDIT	1992/93	REVISED	17
1994/95	NON-MINISTRY DEPARTMENTS	05	AUDIT	1994/95	ESTIMATE	17
1994/95	NON-MINISTRY DEPARTMENTS	06	CABINET OFFICE	1991/92	ACTUAL	14
1994/95	NON-MINISTRY DEPARTMENTS	06	CABINET OFFICE	1992/93	ORIGINAL	11
1994/95	NON-MINISTRY DEPARTMENTS	06	CABINET OFFICE	1992/93	REVISED	11
1994/95	NON-MINISTRY DEPARTMENTS	06	CABINET OFFICE	1994/95	ESTIMATE	11
1994/95	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1991/92	ACTUAL	16
1994/95	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1992/93	ORIGINAL	16
1994/95	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1992/93	REVISED	16
1994/95	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1994/95	ESTIMATE	16
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1991/92	ACTUAL	33
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1992/93	ORIGINAL	31
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1992/93	REVISED	32
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1994/95	ESTIMATE	32
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1991/92	ACTUAL	706
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1992/93	ORIGINAL	673
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1992/93	REVISED	671
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1994/95	ESTIMATE	673
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1991/92	ACTUAL	83
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1992/93	ORIGINAL	82
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1992/93	REVISED	83
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1994/95	ESTIMATE	84
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES & DELEGATED AND LEGISLATIVE AFFAIRS	1991/92	ACTUAL	2
1994/95	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES & DELEGATED AND LEGISLATIVE AFFAIRS	1992/93	ORIGINAL	2
